date_marker,ISIN,Cash_and_cash_equivalents,Inventory,Long-term_debt,Net_debt,Net_income,Number_of_employees,Sales,Short-term_debt,Total_interest-bearing_debt,Trade_payables,Trade_receivables
2019-06-30,DE000SHL1006,828.0,2153.0,3898.0,4089.0,348.0,,3569.0,1019.0,4917.0,1293.0,3277.0
2019-06-30,DE000ZAL1111,954.4,862.9,437.1,-452.6,45.5,,1597.3,64.7,501.8,1343.4,401.8
2019-06-30,FI4000297767,,,243967.988463623,202228.990437312,680.99998773106,,3171.99994285305,,243967.988463623,,
2019-06-30,GB0009895292,5485.59901501408,2807.34113190332,15691.0787256741,11816.8250272201,115.694060388377,,5182.20395108862,1611.34531656008,17302.4240422342,11096.7688094658,4670.70612467743
2019-06-30,IE00BZ12WP82,2358.62312936783,1499.82438755035,11389.1816782951,10743.7654459476,456.546570539474,,6411.23098278046,1713.20689702034,13102.3885753155,2948.71797037125,4292.23747444153
2019-06-30,NL0000235190,7129.0,34776.0,8635.0,2742.0,1157.0,,18317.0,1236.0,9871.0,13069.0,5871.0
2019-06-30,NL0012169213,690.165091123581,148.858448581696,1274.75150216031,911.620133143187,39.8058772068024,,339.617251221657,327.033722106457,1601.78522426677,49.636459795475,326.82736453557
2019-06-30,SE0000106270,1232.94601881504,3809.91257542372,1347.22642374039,1118.38274160028,432.046227715909,,5434.7614120692,1004.10233667493,2351.32876041532,4350.67010203004,
2019-06-30,SE0000108227,689.569363161922,1779.28960025311,1675.46615921706,,142.323917962611,,2118.18680816889,293.298854850233,1968.76501406729,800.017818666995,1475.39072225243
2019-06-30,SE0000108656,4908.66250623018,3419.92711197585,3855.66377791017,-621.710286386311,160.597141049802,,5162.65648148954,431.288441933692,4286.95221984386,2970.65648791194,5446.61368111521
2019-06-30,SE0000112724,30.5697096213698,463.372440576553,655.497860178351,889.076941743493,66.3110775947571,,492.435104638338,264.148791186512,919.646651364863,314.972116470337,305.697096213698
2019-06-30,SE0000113250,407.154460653663,4512.10806872696,1135.62212305516,1253.07416528463,153.909518167377,,4010.1247407943,524.606502883136,1660.2286259383,3649.72047098726,3546.65417446196
2019-06-30,SE0000115446,4047.12669606507,6741.6147236824,9797.63925518095,10779.7503286824,1048.44972259551,,11368.3937488943,5029.23776956648,14826.8770247474,7475.66632685065,11881.6795210093
2019-06-30,SE0000148884,,,90744.2428282276,80147.3428988904,460.786635786295,,1737.18068761379,4353.58093678951,95097.8237650171,,
2019-06-30,SE0000202624,109.596667930484,497.91715887934,1106.85063164681,997.253963716328,9.70176277309656,,591.242377929389,,1106.85063164681,183.512900792062,497.727872751653
2019-06-30,SE0000242455,,,98428.3131816611,76915.5661978349,502.607826769352,,1449.14194431156,1833.70936196297,100262.022543624,,
2019-06-30,SE0000382335,356.866860539861,646.382126091022,1735.24754702957,1735.24754702957,97.0940153593183,,1917.58455448877,356.866860539861,2092.11440756943,831.489247650576,1477.95918546909
2019-06-30,SE0000667891,773.044545471668,2588.01458079368,2342.22654399276,1864.75228690356,339.938464544713,,2492.97626519948,295.570288382471,2637.79683237523,2410.3695499599,4.54286706447601
2019-06-30,SE0000667925,1160.79717803746,150.766400702298,9586.01736442745,9697.22296444327,156.17012308538,,1995.92575885355,1272.00277805328,10858.0201424807,3009.27085795999,1579.49809248
2019-06-30,SE0000695876,569.372672080994,1079.49878619611,1010.03077733517,880.748352125287,132.716347061098,,1068.04163188487,440.090246871114,1450.12102420628,330.77750813216,669.221104435623
2019-06-30,SE0005190238,351.598982177675,70.1305103078485,2655.77901450545,2552.42878878862,10.0785302594304,,639.939575538039,248.248756460845,2904.02777096629,764.621312789619,
2019-06-30,SE0007100581,33.5982876643538,1165.907903485,2178.21011435241,3271.43214480579,241.319574996829,,2217.65342456102,1126.82031811774,3305.03043247014,717.962282314897,1467.72463408113
2019-06-30,SE0007100599,,,91625.1804664806,128853.786773734,397.207122467458,,1656.83502115309,62905.269527927,154530.449994408,,
2019-06-30,SE0009922164,340.904315963387,1529.90512702614,4211.61634102464,5327.26877760887,214.192315980792,,3020.54493793845,1456.55675254762,5668.17309357226,1567.19449418038,1921.44348214567
2019-06-30,SE0011166610,1109.21670824289,1381.78873211145,1638.55536431819,735.849821381271,384.302836060524,,2409.42807510495,206.511165305972,1845.06652962416,2989.30117148906,2589.43422675133
2019-06-30,SE0011166628,1109.21670824289,1381.78873211145,1638.55536431819,735.849821381271,384.302836060524,,2409.42807510495,206.511165305972,1845.06652962416,2989.30117148906,2589.43422675133
2019-06-30,SE0012673267,88.6799958066391,0.0,18.5149991244917,-65.9339968822163,34.5289993779333,,85.7279984555437,4.2309997999311,22.7459989244228,3.03799985634381,54.4259974263886
2019-06-30,SE0015810247,31.0429249405861,0.0,274.843457400799,461.479579299688,561.477746509016,,571.179509282112,217.679046839476,492.522504240274,,
2019-06-30,SE0015811559,78.1751707345247,1036.34154908359,338.916811622679,431.667014189065,106.531006760895,,1200.66378707439,170.92537330091,509.842184923589,462.709939129651,238.311234757304
2019-06-30,SE0015811963,1488.54610812664,471.606387130916,6958.82055520266,5676.59632625431,1702.3296951279,,2787.13748015463,206.321879178286,7165.14243438095,,
2019-06-30,SE0015812219,204.523660965264,,1246.63843694329,1097.29168219864,101.727221310139,,350.299570418894,55.1769062206149,1301.81534316391,275.695244975388,
2019-06-30,SE0015961909,403.499980919924,435.999979383115,2263.39989297189,2215.39989524164,152.599997250793,,975.999982416603,355.499983189673,2618.89987616156,222.799989464583,935.999955739898
2019-06-30,SE0016101844,17.5562883429229,0.0,47.3499248407781,41.7754483804107,5.02042675539851,,110.835575292259,11.9818118825555,59.3317367233336,91.6996645577252,
2019-06-30,SE0016589188,745.976629212499,1816.57896740735,938.19669187814,673.480042308569,94.7570228129625,,2753.41679012775,481.259979642928,1419.45667152107,3244.08029935509,2102.59030634165
2019-06-30,US0258161092,23594.1343495846,0.0,50698.9817562103,29587.2850785255,1555.64016628265,,10438.2743194103,2482.4376718998,53181.4194281101,,
2019-06-30,US0311621009,19106.0767121315,2788.90061759949,24728.6619307995,8213.03132128716,1939.2104818821,,5205.34286761284,2590.44610261917,27319.1080334187,878.995440244675,3337.72394442558
2019-06-30,US0378331005,83315.7715988159,2946.08361840248,74583.772939682,11887.9523177147,8938.7012758255,,47827.0355699062,20619.9509768486,95203.7239165306,25566.3858568668,12423.603884697
2019-06-30,US0970231058,8435.19500398636,60144.0116815567,13808.3949029446,9419.56452298164,-2618.24563455582,,14016.7806744576,4046.36462402344,17854.759526968,13406.2171690464,12038.1103799343
2019-06-30,US1491231015,6549.87711167336,10543.5546963215,22167.1936998367,25892.1673836708,1441.72601222992,,12843.8208694458,10274.8507955074,32442.0444953442,6166.13984155655,16275.9045803547
2019-06-30,US1667641005,7902.17778897285,5979.10085177422,24384.4399402142,22565.8589644432,3831.25338435173,,32331.1508014202,6083.5968132019,30468.0367534161,12962.7679209709,12628.2052209377
2019-06-30,US17275R1023,30009.8788791299,1242.14115732908,13000.7181867957,-7856.11619895697,1964.53059089184,,11959.0577085614,9153.04449337721,22153.7626801729,1849.29041427374,4931.74048799276
2019-06-30,US1912161007,11732.5255515575,3032.13911604881,26665.7887451649,29036.7055170536,2320.11093449593,,8897.7633767128,14103.4423234463,40769.2310686111,11008.95687747,4292.23747444153
2019-06-30,US2546871060,5907.97334861755,1331.22586154938,31885.3181126118,45228.3108344078,1240.59633398056,,18019.7952442169,19250.9660704136,51136.2841830254,15496.1363976002,13762.7328021526
2019-06-30,US38141G1040,,,205389.885596752,319073.588574171,2154.57942938805,,12607.9829723835,124475.764876127,329865.650472879,162696.699473619,
2019-06-30,US4370761029,2287.58751100302,13239.6260305047,29034.4882089496,28674.3301438093,3098.18763631582,,27463.3539857268,1927.42944586277,30961.9176548123,8527.03409087658,2042.39261877537
2019-06-30,US4385161066,8731.12054181099,4039.33968544006,8000.52692914009,6077.44999194145,1371.4196202755,,8224.95790433884,6808.04360461235,14808.5705337524,4919.21324300766,6504.21501088142
2019-06-30,US4581401001,10488.2333049774,7636.10824012756,22622.0584731102,15561.9951968193,3719.11913895607,,14688.696192503,3428.17002868652,26050.2285017967,4111.34530591965,5473.30527377129
2019-06-30,US4592001014,40751.6687221527,1532.31472849846,54786.6178944111,28008.4301319122,2223.99586701393,,17052.4148890972,13973.4809596539,68760.0988540649,4148.22623348236,20680.5410721302
2019-06-30,US46625H1005,,,282816.124310732,492819.46269865,8540.00173664093,,31559.5603985786,230382.860841751,513198.985152483,5268.70393753052,
2019-06-30,US4781601046,13415.8764595985,8134.0007622242,24980.681602478,13304.3555595875,4989.97392010689,,18311.7002639771,1739.55041670799,26720.232019186,6069.54693603516,12867.0531327724
2019-06-30,US5801351017,996.224102854729,38.8127856731415,39119.8633009672,38776.4316159725,1349.97172095776,,4814.47492651939,652.792417860031,39772.6557188272,699.683882904053,1804.5310986042
2019-06-30,US58933Y1055,6239.02357935905,5134.35198712349,20655.9537870884,17979.4521868229,2376.17805719376,,10393.7766029835,3562.52197909355,24218.4757661819,2759.04462862015,6993.32635974884
2019-06-30,US5949181045,117508.782036066,1811.55603718758,69465.2270643711,-41591.1488828659,11735.8277304173,,29922.0444340706,6452.40608882904,75917.6331532001,8238.49672365189,25925.5358419418
2019-06-30,US6541061031,3308.96699953079,5298.52427065372,5573.66614794731,2884.9034460783,1219.6033321619,,9503.44893503189,620.204297661781,6193.87044560909,2466.28824663162,4227.92270851135
2019-06-30,US7427181091,8534.21413135529,5012.84181296825,19070.8131991625,19356.0819647312,3231.58551770449,,16007.7258681059,8819.48289692402,27890.2960960865,10044.9461470842,4717.48315536976
2019-06-30,US79466L3024,5426.62102138996,0.0,5074.54630434513,350.278417468071,81.0391132235527,,3559.48720389605,702.353134512901,5776.89943885803,2039.69816941023,2335.18944978714
2019-06-30,US88579Y1010,2623.8145608902,3775.90448856354,13746.0485730171,12136.4595201015,1002.97852826118,,7271.81681847572,1014.22550797462,14760.2740809917,1870.38989782333,4719.0024933815
2019-06-30,US89417E1091,,,5972.95403051376,5740.2529399395,492.144743680954,,6971.90220975876,132.595715761185,6105.54974627495,4712.85567212105,
2019-06-30,US91324P1021,,,33451.8794167042,28579.2063918114,2930.6196038723,,53926.7825376987,7197.04957866669,40648.9289953709,15040.3935070038,
2019-06-30,US92343V1044,2637.86443805695,1024.76291584969,107878.469355583,115713.910228014,3509.97987174988,,28541.7252705097,10473.3053104877,118351.774666071,15483.8427550793,22600.9836573601
2019-06-30,US92826C8394,10770.9870829582,0.0,14659.2905888557,3888.30350589752,2661.85339665413,,5197.33327865601,0.0,14659.2905888557,131.717598438263,1344.3976213932
2019-06-30,US9311421039,8370.75602769852,39638.9427603483,57839.0500720739,58729.1165123582,3214.84833776951,,116105.895217001,9260.82246798277,67099.8725400567,41199.0289427638,4833.84216105938
2019-06-30,US9314271084,1096.0272141695,8474.91465604305,11016.5717997551,15184.5626142025,604.002528071404,,30292.9126117229,5264.01802861691,16280.589828372,13022.4741328955,6561.63434100151
2019-06-30,US2605571031,2197.92765927315,6007.20060610771,16626.2733922005,15536.5297944546,64.9666659832001,,9801.95697450638,1108.18406152725,17734.4574537277,5590.9729950428,5000.87815403938
2019-09-30,CH0012221716,2887.54358240821,4002.93525845916,7821.50067572898,6950.10092881418,384.048707499032,,6239.21752674658,2016.14383549341,9837.64451122239,3690.14861246132,6912.49315026312
2019-09-30,DE0005140008,,,154583.0,2941.0,-859.0,,8211.0,16201.0,170784.0,,
2019-09-30,DE0005190003,12998.0,17359.0,73704.0,103430.0,1521.0,,26667.0,42724.0,116428.0,10582.0,43031.0
2019-09-30,DE0005439004,2124.9,5038.9,3077.9,5507.7,-1986.4,,11103.4,4554.7,7632.6,6868.6,8815.5
2019-09-30,DE0005552004,2230.0,507.0,13859.0,14989.0,561.0,,15552.0,3360.0,17219.0,6508.0,8524.0
2019-09-30,DE0005557508,6461.0,1598.0,70957.0,80062.0,1368.0,,20017.0,15566.0,86523.0,8896.0,9919.0
2019-09-30,DE0005785604,1599.0,3686.0,21706.0,25414.0,444.0,,8842.0,5307.0,27013.0,1665.0,7187.0
2019-09-30,DE0005785802,965.054,1721.09,10129.875,12704.141,332.584,,4419.003,3539.32,13669.195,654.602,3511.12
2019-09-30,DE0005810055,22078.5,0.0,2285.5,1329.2,248.6,,830.5,21122.2,23407.7,,
2019-09-30,DE0006047004,2595.9,2034.8,9508.9,8384.8,230.9,,4699.6,1471.8,10980.7,2605.3,1808.8
2019-09-30,DE0006048432,1370.0,2176.0,1556.0,2805.0,556.0,,4884.0,2619.0,4175.0,3713.0,3610.0
2019-09-30,DE0006062144,422.0,2057.0,1695.0,1422.0,147.0,,3162.0,149.0,1844.0,1362.0,1762.0
2019-09-30,DE0006231004,3779.0,1701.0,1534.0,-2223.0,163.0,,2062.0,22.0,1556.0,1089.0,1148.0
2019-09-30,DE0006599905,5111.0,3135.0,8614.0,7433.0,340.0,,4054.0,3930.0,12544.0,1736.0,3440.0
2019-09-30,DE0006969603,447.4,1140.8,607.9,588.3,100.5,,1477.6,427.8,1035.7,722.1,794.8
2019-09-30,DE0007037129,8590.0,1496.0,3729.0,-731.0,-216.0,,2619.0,4130.0,7859.0,2389.0,2651.0
2019-09-30,DE0007100000,25303.0,35552.0,99488.0,134443.0,1719.0,,43270.0,60258.0,159746.0,16169.0,60210.0
2019-09-30,DE0007164600,5853.0,0.0,13649.0,10587.0,1246.0,,6791.0,2791.0,16440.0,1510.0,5846.0
2019-09-30,DE0007165631,64.6,402.2,917.1,1015.8,39.0,,461.2,163.3,1080.4,219.4,338.9
2019-09-30,DE0007236101,13722.0,14806.0,30414.0,22726.0,1226.0,,16375.0,6034.0,36448.0,11409.0,27237.0
2019-09-30,DE0007664039,48083.0,49851.0,131675.0,167000.0,3789.0,,61420.0,83408.0,215083.0,24892.0,75738.0
2019-09-30,DE0008430026,,,4074.0,-742.0,884.0,,16580.0,,4074.0,,
2019-09-30,DE000A161408,186.7,32.6,3.2,-183.5,22.8,,440.6,0.0,3.2,132.8,13.9
2019-09-30,DE000A1DAHH0,446.1,1280.6,2260.4,2169.5,127.7,,3254.3,355.2,2615.6,1334.9,1935.9
2019-09-30,DE000A1EWWW0,2355.0,3677.0,1599.0,-342.0,644.0,,6410.0,414.0,2013.0,2354.0,3247.0
2019-09-30,DE000A1ML7J1,1157.4,320.1,20092.1,20827.8,-71.2,,970.0,1893.1,21985.2,,
2019-09-30,DE000BASF111,2228.0,12150.0,16115.0,17804.0,893.0,,14556.0,3917.0,20032.0,4489.0,10542.0
2019-09-30,DE000BAY0017,4410.0,10395.0,37762.0,39375.0,990.0,,9830.0,6023.0,43785.0,5697.0,11876.0
2019-09-30,DE000ENAG999,5547.0,1422.0,26197.0,25475.0,166.0,,7266.0,4825.0,31022.0,13468.0,12498.0
2019-09-30,DE000SHL1006,920.0,2064.0,4092.0,3611.0,502.0,,4142.0,439.0,4531.0,1403.0,3583.0
2019-09-30,DE000ZAL1111,867.0,1267.4,477.6,-318.4,-13.6,,1521.1,71.0,548.6,1724.4,387.2
2019-09-30,FI4000297767,,,246824.002043417,215487.001783983,-332.000003025967,,3085.00002811779,,246824.002043417,,
2019-09-30,GB0009895292,4384.5166926392,2870.1156341565,16126.399157592,12271.1431619513,268.92404040074,,5980.18710576762,529.260696998498,16655.6598545905,11500.642320567,4842.23088293772
2019-09-30,IE00BZ12WP82,1944.59737300873,1516.23559319973,10337.5530159473,11040.1764063835,654.7715716362,,6295.88049650192,2647.2207634449,12984.7737793922,2816.91440212727,4223.9957088232
2019-09-30,NL0000235190,6838.0,35604.0,8783.0,5361.0,989.0,,15302.0,3416.0,12199.0,13066.0,5036.0
2019-09-30,NL0012169213,733.062760164142,154.344161116362,1587.64817993474,939.108445303917,-144.476966222227,,344.192189097762,84.5230255333185,1672.17120546806,59.4533128910065,336.213547689915
2019-09-30,SE0000106270,1209.65888762474,3893.05712425709,1060.48861297965,573.995364695787,362.699208416045,,5881.00929489732,723.165639340878,1783.65425232053,,
2019-09-30,SE0000108227,566.376940585673,1786.82548888773,1709.67284025252,1248.43620802462,121.271773338318,,1973.26901721954,105.140308357775,1814.81314861029,796.622087903321,1406.75306985527
2019-09-30,SE0000108656,5322.22666504234,3363.7435298562,4201.97393854707,-761.264344453812,-584.224188804626,,5357.99891376495,358.988382041454,4560.96232058853,2861.45833003521,5059.42254024744
2019-09-30,SE0000112724,47.2991449311376,447.056217968464,645.022264406085,781.695336051285,70.9997930526733,,466.610264778137,183.972216576338,828.994480982423,308.237425744534,278.663798637688
2019-09-30,SE0000113250,302.733185999095,4678.04403042793,1063.34448505938,1391.17327260971,125.49236869812,,3982.92894554138,630.561973549426,1693.90645860881,3814.99789678305,3590.53686580807
2019-09-30,SE0000115446,4322.50745975226,6597.2511498034,10066.1349880174,10898.7678647637,699.211964607239,,9259.32968235016,5155.14033649862,15221.275324516,6301.60817093402,11363.8294771537
2019-09-30,SE0000148884,,,99658.272155717,78285.1226397827,447.570690155029,,1607.1089220047,2612.18157410622,102270.453729823,,
2019-09-30,SE0000202624,116.988417640328,510.58820553869,1085.17485964298,968.186442002654,19.5085296630859,,584.880725860596,,1085.17485964298,169.325341321528,503.124829612672
2019-09-30,SE0000242455,,,98187.0541763008,80520.8701906204,437.347470283508,,1390.35790252686,2127.43530771136,100314.489484012,,
2019-09-30,SE0000382335,306.732712133961,671.252986661582,1772.24363969506,1766.00625200812,76.8097421140255,,1823.73669888301,300.495324447027,2072.73896414208,816.73088183038,1516.69419710976
2019-09-30,SE0000667891,1169.97746860236,2564.50926037878,2519.07595942914,1634.38603559881,194.42875957489,,2360.06313419342,285.287544772029,2804.36350420117,2507.78760334104,4.75790215283632
2019-09-30,SE0000667925,838.883454084396,147.401674538851,9675.52055048943,10116.7926521152,227.161821365356,,1979.08405971527,1280.1555557102,10955.6761061996,2934.50612191111,1494.72761358321
2019-09-30,SE0000695876,421.587447620928,1123.05149246752,1011.56731457263,729.731581166387,134.965260505676,,1130.74439239502,139.751714214683,1151.31902878731,313.18191229552,693.814084522426
2019-09-30,SE0005190238,56.6283648386598,64.5582017600536,2627.01503375918,2814.53235390037,92.008978843689,,642.655986785889,244.145684979856,2871.16071873903,724.507218018174,
2019-09-30,SE0007100581,42.8211193755269,1174.7353707552,2230.70977208763,3100.09977526963,252.860557556152,,2254.17308616638,912.211122557521,3142.92089464515,733.836437925696,1503.4037880972
2019-09-30,SE0007100599,,,78311.1511633247,124984.958484061,334.833898544312,,1596.04158306122,75967.7444147542,154278.895578079,,
2019-09-30,SE0009922164,395.279047481716,1551.54256282002,4226.60307910293,4958.10721205175,232.320326805115,,3054.30417537689,1126.78318043053,5353.38625953346,1554.71449758857,1940.19786416739
2019-09-30,SE0011166610,1272.9720563814,1440.99130691588,1944.02284432948,912.490999154747,414.368673324585,,2501.96892929077,241.440211206675,2185.46305553615,3071.83223894984,2659.20084244013
2019-09-30,SE0011166628,1272.9720563814,1440.99130691588,1944.02284432948,912.490999154747,414.368673324585,,2501.96892929077,241.440211206675,2185.46305553615,3071.83223894984,2659.20084244013
2019-09-30,SE0012673267,141.108001168211,0.0,17.508000144946,-119.412000988593,39.7750003625524,,94.7290008634624,4.18800003467179,21.6960001796177,3.24400002685656,52.7090004363695
2019-09-30,SE0015810247,608.731598965824,0.0,135.180396459997,69.4093961119652,279.497203826904,,288.782513618469,542.960598617792,678.140995077789,,
2019-09-30,SE0015811559,51.5905860885978,1200.29743330181,334.545825883746,489.037707552314,131.776366233826,,1047.64555931091,206.082467757165,540.628293640912,440.245887435973,213.639135882258
2019-09-30,SE0015811963,1843.54714592546,483.346883408725,7179.30117983371,5456.19426291436,1933.5954208374,,2924.40362930298,120.440229006112,7299.74140883982,,
2019-09-30,SE0015812219,232.204283498228,,1243.30513707548,1065.67679003626,110.673389434814,,359.125769615173,54.5759364590049,1297.88107353449,265.976059563458,
2019-09-30,SE0015961909,398.800003301602,442.000003659248,2028.30001679197,2062.30001707346,186.500001699963,,956.300008716756,432.800003583083,2461.10002037506,210.600001743524,927.30000767697
2019-09-30,SE0016101844,15.6824186645448,0.0,45.1440951324999,41.5150285884738,6.45282135009766,,114.087382125855,12.0533521205187,57.1974472530186,84.4107817232609,
2019-09-30,SE0016589188,915.569641724229,1869.10920847207,932.73540635407,453.493379704654,57.2125148773193,,2844.68127250671,436.327615074813,1369.06302142888,3245.82219022512,1975.36902321875
2019-09-30,US0258161092,22258.3018176556,0.0,53636.0315043926,33962.5765721798,1568.57365512848,,10672.4168530703,2584.84688544273,56220.8783898354,,
2019-09-30,US0311621009,19127.6834996939,2974.68362295628,25768.666981101,8644.28568077087,1770.04183101654,,5136.53907364607,2003.30219936371,27771.9691804647,921.849226355553,3307.65005993843
2019-09-30,US0378331005,92258.303668499,3766.28151583672,84211.1561433077,6849.202162385,12309.3457821608,,57504.7736320496,14896.3496875763,99107.505830884,42410.5679898262,21029.1695158482
2019-09-30,US0970231058,10010.090156436,67216.1089135408,19507.4303451777,13729.5912637711,1048.71380841732,,17975.6382290125,4232.25107502937,23739.681420207,13851.58723104,13582.8291978836
2019-09-30,US1491231015,7279.39846801758,11172.2622656822,23894.6988523006,28077.417730093,1343.72078025341,,11471.993676126,11462.1173458099,35356.8161981106,5632.91154134274,16021.8312803507
2019-09-30,US1667641005,11121.8128055334,5458.63158810139,25505.4125254154,22739.8648463488,2320.48166871071,,31231.1649086475,8356.26512646675,33861.6776518822,12121.6293793917,11848.2850316763
2019-09-30,US17275R1023,25128.8488054276,1204.67889404297,13693.3626966476,-7521.17604160309,2644.87967145443,,11897.4389048815,3914.31006717682,17607.6727638245,1807.01834106445,4372.33902168274
2019-09-30,US1912161007,11913.4106984138,2995.7806699276,29433.1323137283,28267.2911528349,2332.17401820421,,8541.71101075411,10747.5695375204,40180.7018512487,11441.9375617504,3992.84545505047
2019-09-30,US2546871060,4993.57929182053,1512.56654155254,34974.3175638914,38104.9358818531,731.221549093723,,17113.1026009917,8124.19760978222,43098.5151736736,12638.0483987331,11545.5882707834
2019-09-30,US38141G1040,,,211883.146310449,365273.353998542,1688.19538456202,,11343.3778316975,165122.000329971,377005.14664042,172593.106746554,
2019-09-30,US4370761029,1965.67024898529,14082.3735895157,28422.8926563263,29451.8892116547,2502.96370822191,,24607.5048858523,2994.66680431366,31417.55946064,8282.16739654541,1999.73111057281
2019-09-30,US4385161066,11341.0386414528,4220.32665717602,10673.2712416649,6382.31534028053,1460.64427518845,,8171.15347296,7050.08274006844,17723.3539817333,5065.12579894066,6955.60466015339
2019-09-30,US4581401001,11030.0865143538,7923.31703209877,22263.8053951263,16163.0897687674,5387.47488200665,,17259.7066754103,4929.37088799477,27193.1762831211,4411.1173428297,6310.7688331604
2019-09-30,US4592001014,10051.3669874668,1570.35410499573,56491.4709488153,55527.4276285172,1504.71543866396,,16214.590512991,9087.32366716862,65578.794615984,3707.57668948174,17974.6840195656
2019-09-30,US46625H1005,,,296292.431242704,549266.295939195,8120.78642898798,,32124.2805276513,272475.699737906,568768.130980611,5778.75634431839,
2019-09-30,US4781601046,16460.2829521894,8414.05268990993,25357.7331966162,11250.2296131849,1576.66835862398,,18651.0962651372,2352.7793687582,27710.5125653744,6871.2164722681,13576.408357501
2019-09-30,US5801351017,1079.8936260581,39.0754000425339,41030.912844193,40596.1302240014,1446.16375004649,,4948.83189370036,645.111005866528,41676.0238500595,779.214843571186,1839.38731702566
2019-09-30,US58933Y1055,7354.6140267849,5370.57434856892,21515.3188591003,17510.5489861965,1709.78126055002,,11077.1520278454,3349.84415388107,24865.1630129814,2933.40679192543,7743.53350138664
2019-09-30,US5949181045,125331.135216236,2405.06335473061,74300.1303813457,-46470.3736374378,9603.91599166393,,29730.0471159816,4560.63119745255,78860.7615787983,7864.61220574379,17507.7971974611
2019-09-30,US6541061031,3176.12907874584,5622.16566509008,5609.46840435266,3101.75940871239,1010.17227560282,,9354.28587049246,668.420083105564,6277.88848745823,2382.55028265715,4346.09096097946
2019-09-30,US7427181091,5593.76396566629,4918.48556369543,17515.3676268458,20299.3320149183,3357.28845012188,,16474.8295211792,8377.72835373878,25893.0959805846,9604.45442169905,4628.95326733589
2019-09-30,US79466L3024,5852.19382381439,0.0,5102.85486888885,-32.2681846618652,-98.52764326334,,4079.40600043535,717.070770263672,5819.92563915253,2524.08911132812,2719.49089622498
2019-09-30,US88579Y1010,7118.87745845318,3675.47248756886,16674.9224735498,11591.4514163733,1423.76840370893,,7187.19729250669,2035.40640127659,18710.3288748264,1906.98959362507,4604.65981721878
2019-09-30,US89417E1091,,,6258.484847188,5908.09041488171,353.468719303608,,7206.9843454957,115.575126886368,6374.05997407436,4930.28815090656,
2019-09-30,US91324P1021,,,38762.6133896112,33462.6682852507,3182.11788523197,,54280.3834063411,6040.17627418041,44802.7896637917,17033.5722720623,
2019-09-30,US92343V1044,3758.02614963055,1410.75035834312,110055.955946088,116194.27935183,4671.54332840443,,29585.241864562,9896.34955537319,119952.305501461,17947.1661322117,23418.6394010782
2019-09-30,US92826C8394,12309.66827631,0.0,15344.8912514448,3035.22297513485,2622.6839325428,,5519.68837243319,0.0,15344.8912514448,143.093014240265,1414.41940999031
2019-09-30,US9311421039,7736.29727268219,46202.662405014,58011.9216527939,60338.8163022995,2972.09991788864,,115694.051274478,10063.1919221878,68075.1135749817,44592.8385257721,5030.25145339966
2019-09-30,US9314271084,906.947195529938,9555.59565210342,30381.8241030574,37234.7171124816,764.65058350563,,31110.5881362557,7759.84020495415,38141.6643080115,13967.8937583566,6743.15239876509
2019-09-30,US2605571031,2614.19929862022,5885.15884208679,17380.2976527214,15970.4645572901,297.705206334591,,9681.26538062096,1204.3662031889,18584.6638559103,5393.50592136383,4772.51893007755
2019-12-31,CH0012221716,3661.47005100426,3727.39432929485,6671.71513673258,5319.37656314999,262.838567947984,,6332.51271437567,2309.13147742167,8980.84661415425,3877.95112701254,6228.95342983499
2019-12-31,DE0005140008,,,123979.0,94288.0,-1519.0,,7782.0,107901.0,231880.0,71287.0,
2019-12-31,DE0005190003,12036.0,15891.0,69010.0,101281.0,1379.0,,29366.0,44307.0,113317.0,10182.0,43925.0
2019-12-31,DE0005439004,3493.3,4694.4,3375.2,4125.7,-298.6,,11064.3,4243.8,7619.0,7111.0,8045.3
2019-12-31,DE0005552004,3256.0,468.0,13491.0,13003.0,858.0,,16956.0,2768.0,16259.0,7225.0,8816.0
2019-12-31,DE0005557508,5421.0,1568.0,70050.0,77642.0,654.0,,21362.0,13013.0,83063.0,9410.0,12722.0
2019-12-31,DE0005785604,1787.0,3633.0,21750.0,25471.0,515.0,,9311.0,5508.0,27258.0,1905.0,7880.0
2019-12-31,DE0005785802,1141.045,1773.356,10524.615,12641.403,343.0,,4580.0,3257.833,13782.448,716.526,3274.05
2019-12-31,DE0005810055,16269.7,0.0,2627.2,-13642.5,213.2,,855.3,,2627.2,,
2019-12-31,DE0006048432,1539.0,2285.0,1580.0,2695.0,534.0,,4969.0,2654.0,4234.0,3837.0,3895.0
2019-12-31,DE0006062144,748.0,1923.0,1601.0,994.0,37.0,,2864.0,141.0,1742.0,1507.0,1604.0
2019-12-31,DE0006231004,4859.0,1767.0,2735.0,-1884.0,210.0,,1916.0,240.0,2975.0,923.0,902.0
2019-12-31,DE0006599905,809.0,3342.0,8644.0,12385.0,333.0,,4381.0,4550.0,13194.0,1381.0,3644.0
2019-12-31,DE0006969603,518.1,1110.1,763.8,400.7,17.8,,1478.6,155.0,918.8,843.7,611.7
2019-12-31,DE0007037129,6450.0,1585.0,3103.0,-2473.0,-621.0,,4065.0,874.0,3977.0,2987.0,3621.0
2019-12-31,DE0007100000,26768.0,29757.0,99179.0,135012.0,-109.0,,47127.0,62601.0,161780.0,12707.0,63113.0
